sl_contract_id,pregunta_id,pregunta_aclaracion,respuesta_aclaracion
1732526,1603839,furgoneta ser matricular plazo dia entrega,considerar plazo entrega estipulado proceso administrativo respectivo furgoneta deber ser matricular además contratista tener obligatoriedad tramitar documentación habilitante diferente proceso habilitación concernient srl amt registro propiedad nombre cuerpo bombero distrito metropolitano quito srl matriculación vehicular revisión técnico vehicular valor ser asumir cbdmq parte ser menester enfatizar caso aprobar revisión técnico vehicular coreción valor ser asumir contratista contratista deber verificar condición requisito mínimo aprobación revisión técnico vehicular ecuador antedicha ación ser imputabl plazo contractual
1714811,653722,estimado colocar material querer construir invernadero curvo metalico deglb ser adecuado participar igualdad condición decir especificar diametrodel tubo requerir espesor mismo techo post poder ser tubo 2mpor ejemplo poder variar colocar tubo solicitar hormigon favorindique,caracteristica tecnica material caracteristica tecnica material invernadero semi curvo plástico invernadero calibre cercha arco tubo galvanizado diámetro espesor post columna tubo espesor cortina lateral mala intermedia levantar cortina tuber puerta coredizo diámetro espesor canal lateral sacer interno coredizo mesa germinación ancho largo dar sombra chimeneo parte superior hormigón 180kg m2.remítase pliego verificación completo solicitado
1711639,815378,adjuntar fotografia perno acero pul pulgadas aclarar especificación,buena tarde normar a304 grado perno deber ser acero inoxidable diámetro pulg longitud de5 pulg gracias atención
1718363,832532,deber exigir reglamento seguridad salud actualizado dado matriz reisgocambio país actual pandemia.ustedes ser coresponsabi iostrabajador pagar sueido hora extra ies decimo tercero decimo cuarto vacación fondo bastar roi poder faisificar maia empresa sino evidencia iacartoia dinero ser depositar cada trabajador existir empresa cumpimos iosex trabajador rogar voir voiver subasta bajar precio quenisiquiero aicanza cubrir saiario minimo.haqan anaisis precio institucionesi hacer anaicir vaior saiario beneficio sociaies adjudicar iasempresa dar contrato debajo precio ser evidente unicar forma esexpiotar ios trabajador ies dar dato ser costo saiario ybeneficio,estimado provedor garadecir comentario fase precontractual pregunta respuesta ser aclarar duda sucitada dentro proceso evidenciar pregunta tal adicional ser importamte resaltar fase preparatorio elaborar estudio mercado base normativa legal vigente adjudicación año anterior publica principio transparencia portal soce contratacion publica favor remitir tdr publicado
1702803,1122619,respecto naturaleza cada proceso contratación ejecutado contratista existentrabajador mantener relación trabajo tiempo parcial embargo documentode aportación trabajador empleador cada mes laborado tiempo parcial constar mescompleto aportacion mismo deber ser considerar mes experiencia laboral eltrabajador obstante historial tiempo trabajo empresa indicar totalreal día ser mayor igual sistema pensión considerar aportación dem completo cumplir afectar experiencia trabajador laexperiencia evaluar mes día validar sumar mes dexperiencia laboral personal técnico justificar mes trabajado empleadorespecto documento ies lamado aportación toda vez día trabajado mes seanigual mayor día,proceder conforme requerido pliego considerar documento ser presentar oferta cumplimiento parámetro exigido sustentar documentación presentado oferta
1718947,1420076,estimado señor comisión técnica favor aclarar certificado calibracion deberápresentar únicamente contratista resultar adjudicado certificado losfabricant emitir vez realizar compra lista fabricación vez terminadopuedir someter prueba necesario verificación equipo buenestado listo funcionamiento mientras poder dar ninguno certificado algoque tener gracia,estimado oferente certificado deber entregar provedor adjudicado embargo dentro oferta deber mencionar particular entrega certificado
1691658,534633,estimado favor aclarar integración sistema monitoreo transformador tms alsistema scado eq ser responsabilidad contratista ejecución,estimado oferente confirmar consulta favor revisar numeral metodología trabajo etapa prueba puesto servicio numeral obligación adicional contratista documento denominado especificación técnico subasta inverso electrónico bien
1723420,1249783,solicitar producto hibrido pasta fibra oseo desmineralizado chip óseacadavérico deber exigir registro sanitario acreditación indot,estimado oferent dentro especificación técnico publicado soce numeral establecer certificado deber presentar mencionar norma especificar producto pornormativa deber presentar oferent
1747722,645712,aclarar detale acesorio deber incluir parte provision lascompuerta decir deber incluir eje acionamiento extensión eje laoperacion compuerta?.- deber incluir oferta pedestal maniobra lascompuertas?.- deber incluir oferta caja engranaje instalado pedestalesde maniobra operacion compuertas?.- deber incluir oferta eje roscado seacoplar pedestal maniobra caja engranaje compuertas?.- deber considerarsoporterio nuevo eje compuerta cuanto,especificación técnico ser parte pliego ser publicar sistema oficial contratación público determinar característica técnico deber cumplir estrictamente embargo aclara:.- deber incluir eje acionamiento compuerta unión roscada acero inoxidable según norma aisi aisi 304l aisi aisi 316l longitud referencial metros.- oferent utilizar pedestal instalado remplazar elemento encontrar mal según plano referencia.- deber incluir sistema izaje cada compuerta constituir tornilo fin acionado volante acoplado reductor montado pedestal maniobra existente favor revisar respuesta completo acta adjunto
1718363,832534,favor indicar cantidad cada tipo desecho estimar requerir gestionareneste procedimiento contratación día plazo entrega utilizaronparalar elaboración presupuesto referencial elaborar corectamente oferta económicaycontrato,estimado provedor detalar cantidad proyectado mensualmente cada tipo desechos.material insumos haber ser utilizar .50objetos cortopunzant 246desechos anatomo-patológico 47sangre derivado .50fluido corporal
1700190,842279,señor comision tecnico solicitar acoger entrega oferta trav soce deacueredo resolución emitido sercop resolución nro re-sercop- circularnro sercop-sercop-c resolución re-sercop- resolución no.re-sercop- claramente especificar firma electrónico través soce esel único medio válido presentación oferta así establecer presentaciónfísica oferta ser través medio almacenamiento firmado electrónicamente,
1691658,534626,favor confirmar disposición bushing salida lateral colocadosfrente bushing kv.v,estimado oferente favor referir ítem ubicación bushing lado documento denominado especificación técnico subasta inverso electrónico bien
